Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255831,298804,2022-08-23 18:50:30 CST,2022-08-23,18:50:30,Photo,"14,155",9016,876,129,142,12,10,2647,74,1249,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/600529818108895,蹲在阿嬤的面前，我知道再多的愧疚與歉意，都難以彌補她失去孫兒的痛苦 ；再多的撫卹，都彌補不了永遠的缺憾。 蔡英文 Tsai Ing-wen總統承諾阿嬤：會深切檢討，不再讓悲劇重演。 每一位員警都是我們摯愛的手足，這次的痛，很痛，讓我們努力完善體制，讓我們的手足沒有後顧之憂、不再遭受險害。,https://www.facebook.com/photo.php?fbid=600529601442250&set=a.509914220503789&type=3,,,,,,,,"14,155",4.15
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,256344,299207,2022-09-14 07:48:18 CST,2022-09-14,07:48:18,Photo,"14,140",13197,450,242,78,10,135,0,2,26,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/615107839984426,早安台南，我回來了！ 元氣滿滿的TSUM TSUM 活動日期：2022/09/09-10/30 活動地點：安平遊憩碼頭水域及廣場 ➡️快閃店營業時間： 一～四 12:00-20:00 五 12:00～21:00 六 10:00～21:00 日 10:00～20:00 ➡️燈光秀時間： 日~四 18:00～20:00，每半小時一次 五、六18:00～21:00，每半小時一次 #米奇與好朋友CHILL遊台南 #2022迪士尼慶典 #Disney #米奇 #米妮 #唐老鴨 #黛西 #高飛 #布魯托 #奇奇 #蒂蒂 #台南旅遊 #安平區,https://www.facebook.com/photo.php?fbid=615107276651149&set=a.509914220503789&type=3,,,,,,,,"14,140",4.14
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257011,299715,2022-10-06 14:17:10 CST,2022-10-06,14:17:10,Photo,"13,314",11572,1103,433,127,34,23,3,4,15,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/631850318310178,新朋友來囉～ 米奇米妮已經順利抵達安平漁港，雙十連假都會在這裡陪你拍照！ 2022DISNEY慶典 米奇與好朋友CHILL遊台南 活動日期：9月9日至10月30日 地址：安平港遊憩碼頭 開放時間：12:00-20:00、假日10:00-20:00,https://www.facebook.com/photo.php?fbid=631847504977126&set=a.509914220503789&type=3,,,,,,,,"13,314",3.9
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,252040,295304,2022-06-19 18:28:04 CST,2022-06-19,18:28:04,Photo,"12,719",9666,388,404,56,6,2179,0,1,19,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/557844032377474,今年市長獎終於能有實體頒獎，很榮幸跟全台南優秀的學生合影。 我答應大家，只要你比得出動作，市長都會陪你拍！ 每個都是有備而來、創意十足，唯一有個魔王級的軟Q好腰力，我真的被考倒了……（請見最後一張,https://www.facebook.com/photo.php?fbid=557843179044226&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"12,719",3.73
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,254361,297488,2022-07-12 17:29:49 CST,2022-07-12,17:29:49,Photo,"12,179",11394,142,49,179,4,0,352,2,57,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/573090230852854,今天，我前往日台交流協會高雄事務所，代表臺南市民向 #安倍晉三 前首相致上最深哀悼之意。 前幾年我們致贈台南的芒果給安倍前首相，他不僅在農產上挺台灣的農民，在外交、國防事務上更是時刻將台灣放在心上。 安倍前首相的故鄉是山口縣，上週我們在台南 #總爺和風文化祭 展出山口縣工藝品，也特別在現場設置紀念安倍前首相的專區，讓市民能更認識山口縣這個人文薈萃的地方。台日一直以來都是互相扶持的夥伴，不論是透過舉辦文化展、城市締盟，我們都會持續深化台日友誼，堅定捍衛民主自由的價值。,https://www.facebook.com/photo.php?fbid=573088720853005&set=a.509914220503789&type=3,,,,,,,,"12,179",3.57
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,252572,295795,2022-06-26 18:29:57 CST,2022-06-26,18:29:57,Photo,"12,138",6960,812,1326,71,11,2934,1,3,20,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/562493621912515,part2，今天也是滿頭大汗，一週比一週喘。從鐵達尼號、七龍珠、警匪槍戰、葉問到我們結婚吧，劇情驟變，眼睛一度不知道看哪才好…… 謝謝804位優秀又有創意的孩子們，我想明天應該是乳酸堆積的一天。下週「市長陪你拍」最終回！,https://www.facebook.com/photo.php?fbid=562498158578728&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"12,138",3.56
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255691,298661,2022-08-22 13:29:40 CST,2022-08-22,13:29:40,Photo,"11,996",6718,1036,88,47,137,4,2985,136,845,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/599806858181191,今日台南兩位員警執勤時，不幸遭遇傷害一案，我已經責成市警局掌握偵辦進度並對外說明，並立刻趕赴安南醫院及奇美醫院慰問並協助家屬。 對於二位警察同仁的殉職，我非常難過，也請家屬節哀保重，市府將從優撫卹並全力協助家屬善後。台南市警局目前正全力緝兇偵辦中，並隨時向社會大眾報告說明。,https://www.facebook.com/photo.php?fbid=599833944845149&set=a.509914230503788&type=3,,,,,,,,"11,996",3.51
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,253912,297090,2022-07-04 20:22:58 CST,2022-07-04,20:22:58,Photo,"11,564",7645,224,41,148,100,4,3305,0,97,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/567911531370724,朱俐靜從選秀節目發跡，勇奪第三屆超級偶像冠軍，靠著高人氣跟特色高亢美聲，一路上努力的在歌壇發展，更是校園演唱會、尾牙場深受大家喜愛的嘉賓。 去年臺南將軍吼音樂節，曾邀請她至台南演唱，是她罹癌後再度登台。吹著海風，帶來一首又一首的溫暖歌曲，用「存在的力量」溫暖辛苦的防疫人員，也鼓勵疫情間辛苦的每個人。 聽聞消息十分不捨，謝謝MIU朱俐靜，天堂裡沒有病痛了，願您一路好走。,https://www.facebook.com/photo.php?fbid=567911208037423&set=a.509914220503789&type=3,,,,,,,,"11,564",3.39
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,243787,287258,2022-04-06 08:01:05 CST,2022-04-06,08:01:05,Photo,"11,350",9775,1071,279,107,9,15,1,1,92,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/510165790478632,早安，這是公車的駕駛座，在車輛行駛間，司機不僅要專注路況，還要注意儀表數據。 昨天看到有觀光客下車忘記按鈴，卻責難司機大哥，實在令人不捨。 下次搭乘公車，請您記得給司機兄姐一句鼓勵：謝謝，辛苦了，加油！,https://www.facebook.com/photo.php?fbid=510165673811977&set=a.509914220503789&type=3,,,,,,,,"11,350",3.33
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257391,300067,2022-10-21 19:05:33 CST,2022-10-21,19:05:33,Native Video,"11,030",9970,466,258,214,44,4,2,2,70,owned,Yes,77389,84492,0,00:01:09,https://www.facebook.com/100044556451021/posts/643426173819259,國寶顏振發大師手繪看板全紀錄。 邀請您10/23一起來我的競選總部，觀賞顏振發老師的作品。 #台南文化繼續拚 #偉大的城市 #是你我的歌詩,https://www.facebook.com/taiwanweicher/videos/5870134243037836/,,,,,,,,"11,030",5.8
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,253912,297090,2022-07-04 17:03:13 CST,2022-07-04,17:03:13,Photo,"11,006",10006,599,244,43,10,86,2,5,11,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/567825941379283,聽你那麼說，你很泳哦？我是指你很會游泳哦！ 台南游泳愛好者們一定要知道，台南市立游泳池(原水都)在今年暑假強勢回歸，7月13日正式營運，無公休全時段服務，早上6點開到晚上10點，只要想游隨時可來！ 游泳是夏天非常良好且舒適的運動，不僅可以訓練心肺強度、加強肢體協調，同時可以燃燒熱量，維持良好體態。而游泳也是容易肚子餓的運動，所以我再推薦幾個泳後可以就近補充能量的好地方，給大家參考。 體育場樺哥土產牛肉湯 適合喜歡晨泳的你 阿輝黑輪 適合午後悠閒游的你 鴻公公越南河粉 適合下班來游的你 特別加映 The Sober Foodie 食上主義 適合周五週末游完順便聚餐的你,https://www.facebook.com/photo.php?fbid=567824454712765&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"11,006",3.22
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,256639,299453,2022-09-24 20:38:48 CST,2022-09-24,20:38:48,Photo,"10,584",9999,279,217,43,10,10,2,5,19,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/622535502574993,春浪音樂節終於來台南了！ 陽光沙灘海浪搖擺，一手啤酒一首音樂，沉浸在音符跳動的世界，這是一場在漁光島的音樂饗宴。 你會發現台南真的樂來樂好，所以想聽音樂就來台南，這裡有台南國際音樂節與春浪音樂節，呈現兩種不同音樂的體驗，而台南城市音樂節暨LUCfest貴人散步音樂節也即將再次與您見面！,https://www.facebook.com/photo.php?fbid=622535242575019&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"10,584",3.1
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,258173,300746,2022-11-25 13:56:10 CST,2022-11-25,13:56:10,Photo,"10,516",8008,411,105,42,12,1876,0,4,58,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/668351094660100,市長那一杯不是普通的甜！,https://www.facebook.com/photo.php?fbid=510827967733442&set=a.449795973836642&type=3,,,植蕨｜茶飲-西門店,"就是今天「市長那一杯」開賣了！
每日數量有限
只賣這週「五六日」三天喔😆

溫馨提醒：
1.很甜
2.很甜
3.很甜

#植蕨 #植蕨茶飲 #葡萄青茶 #鹿角蕨 #鹿角蕨秘境 #台南飲料 #台南手搖 #中西區美食 #台南下午茶 #新光三越新天地",,,,"10,516",3.08
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257810,300427,2022-11-12 19:17:05 CST,2022-11-12,19:17:05,Photo,"10,093",9707,209,57,44,0,6,0,4,66,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/659160008912542,楊烈老師的喉嚨，用台南麻豆的柚子蔘來保養。 我手裡拿著的這罐，是最近引起團購熱潮的麻豆柚子蔘，原因是選舉過程像一場喉嚨的耐力賽，燒聲、破音、喉嚨痛都是一種常態，因此保養喉嚨的聖品-麻豆柚子蔘，瞬間成為候選人之間的新寵兒。 有一次我去高雄輔選就帶了這罐秘密武器送給大家，被 趙天麟 委員Po上網之後，結果引起廣大的迴響，竟然連歌王楊烈老師都深感興趣，我就想說要趕快找機會送他一罐。 剛好今天我的好兄弟 王定宇 幫我辦了一場歌唱活動，來賓就有楊烈老師，身為歌迷的阿哲當然要親手奉上這罐來自台南麻豆的柚子蔘，也希望楊烈老師吃好到相報，讓咱的麻豆柚子蔘的好可以讓更多人知道！ 三立新聞 許貴雅 Tainan Pharmacist-陳皇宇 東區上好陳金鐘,https://www.facebook.com/photo.php?fbid=659159695579240&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"10,093",2.96
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,254410,297526,2022-07-13 12:13:22 CST,2022-07-13,12:13:22,Photo,"10,059",7353,226,54,40,7,2353,1,0,25,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/573731784122032,主持人：跟市長自拍都有機會上臉書哦！ 結果就變這樣了 十六歲正青春藝術節,https://www.facebook.com/photo.php?fbid=573730434122167&set=a.509914220503789&type=3,,,,,,,,"10,059",2.95
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,242478,285622,2022-03-07 07:54:18 CST,2022-03-07,07:54:18,Photo,"9,390",6858,381,208,45,99,1782,2,1,14,,-,0,0,0,N/A,https://www.facebook.com/203598423025335/posts/5266753030043157,早安，衛福部公布「6歲到18歲兒童及青少年口腔健康」調查，台南市的學童齲齒數，是全國最低。 你沒看錯，台南市的小孩蛀牙最少。 謝謝老師們用心教導學童潔牙的方法，只要好好清潔牙齒，笑容可以甜一點、蛀牙就會少一點。,https://www.facebook.com/203598423025335/photos/a.623167324401774/5266752590043201/?type=3,,,,,,,,"9,390",3.98
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255451,298474,2022-08-03 17:25:53 CST,2022-08-03,17:25:53,Photo,"9,247",8924,158,48,82,0,20,0,0,15,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/587556086072935,南非小舞王格里本諾（Kyle Owen Griebenow） 這幾天最紅的就是這名小捕手，他的笑容跟舞技真的太可愛！今天是各隊休賽日，除了盡地主之誼帶他們享用安平豆花、蝦捲、我們也送上最美味的台南蜜餞、章成麥芽餅，鳳梨酥跟花生糖，絕對不能虧待各國小球員。 明天開始是U12超級循環賽，除了交流球技，也增進國際友誼，祝大家都能在台南有個美好的少棒賽體驗！,https://www.facebook.com/photo.php?fbid=587555959406281&set=a.509914220503789&type=3,,,,,,,,"9,247",1.94
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257405,300076,2022-10-22 23:33:31 CST,2022-10-22,23:33:31,Photo,"9,144",8858,147,59,55,1,4,0,0,20,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/644315667063643,恭喜 陳亞蘭獲得《戲劇節目男主角獎 》！也是史上第一位由女演員獲得此獎，意義非凡！ 陳亞蘭演出的《嘉慶君遊臺灣》就在台南鹽水「岸內糖廠影視基地」拍攝取景，拍出台灣膾炙人口的歷史故事。 基地對歷史場景投入相當多的考究與著墨，有清代漢人街市場景、日治時期榮町街景等，市府設置的「影視支援中心」也提供完善協助，歡迎更多導演和製作團隊都能到台南拍片，共同為台灣影視產業努力！,https://www.facebook.com/photo.php?fbid=644333417061868&set=a.509914220503789&type=3,,,,,,,,"9,144",2.26
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,254864,297941,2022-07-22 08:49:48 CST,2022-07-22,08:49:48,Photo,"9,035",7701,655,482,77,27,81,0,3,9,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/579780006850543,你知道世界上有哪隻老鼠是用兩隻腳走路嗎？ 答案是：米奇 那世界上有哪隻鴨子是用兩隻腳走路？ 答案絕對不是唐老鴨，因為每隻鴨子都用兩隻腳… 這個老笑話，相信很多人聽過，但是唐老鴨本鴨你不一定看過吧！沒錯，市府今年特別與 迪士尼台灣合作，「超巨型水上唐老鴨」即將游進台南安平港！ 水上唐老鴨首度登台，現場也會有米奇&其他好友與台南特色景點結合的拍照點讓大家打卡留念喔！ 白天玩不夠，晚上還有最萌的Tsum Tsum迪士尼繽紛夜光秀等著你光臨。 活動日期：2022/09/09-10/10 活動時間：平日12:00-20:00 / 假日10:00-20:00 活動地點：安平港遊憩碼頭水域及廣場 跟著迪士尼明星們， 一起CHILL遊台南鴨！,https://www.facebook.com/photo.php?fbid=579779616850582&set=a.509914220503789&type=3,,,,,,,,"9,035",1.92
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,256701,299509,2022-09-26 05:30:05 CST,2022-09-26,05:30:05,Photo,"8,389",7556,421,242,125,31,5,0,0,9,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/623597325802144,早安，現在是5:30分，為你帶來二寮觀日亭的日出絕景。 同時有個活動也要通知所有的市民朋友，本週六（10/1）台南國際音樂節首次「登上」二寮觀日亭破曉演出，免門票只要你可以早起，就能享受黃金雲海與琴弦音符的光芒盛宴哦！ 10/1(六)，冒險啟程日出音樂會，5:30準時演出，看到貼文趕快設定鬧鐘吧！,https://www.facebook.com/photo.php?fbid=623597245802152&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"8,389",2.08
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257159,299850,2022-10-10 09:43:52 CST,2022-10-10,09:43:52,Photo,"8,145",7800,196,98,37,0,5,0,1,8,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/634947031333840,守土衛國、國慶耀揚 台南武陣、台灣精神 溪南寮興安宮 金獅陣 烏竹林廣慈宮 金獅陣 七股樹子脚玉勅寶安宮代天府 康府千歲 廟方版 白鶴陣,https://www.facebook.com/photo.php?fbid=634946004667276&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"8,145",1.97
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,256736,299532,2022-09-26 15:41:43 CST,2022-09-26,15:41:43,Photo,"8,128",5216,210,42,13,8,2588,2,2,47,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/623880685773808,👆深蹲比腿力我可以 👇差不多一分鐘過後…,https://www.facebook.com/photo.php?fbid=623879622440581&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"8,128",1.98
